src,seq,layer,method,rho,kl,relL2
c4,19,29,c,0.25,0.1161033883690834,0.4887564778327942
c4,19,29,c,0.125,0.18673595786094666,0.5934764742851257
c4,19,29,d,0.5,0.039161715656518936,0.2667466402053833
c4,19,29,d,0.25,0.07239899039268494,0.38297039270401
c4,19,29,d,0.125,0.10657013952732086,0.4563618004322052
c4,19,30,a,0.5,0.007885724306106567,0.11933910101652145
c4,19,30,a,0.25,0.020902026444673538,0.2121516317129135
c4,19,30,a,0.125,0.040036313235759735,0.31833064556121826
c4,19,30,b,0.5,0.06284555047750473,0.4150073230266571
c4,19,30,b,0.25,0.13500675559043884,0.5856490731239319
c4,19,30,b,0.125,0.20247521996498108,0.6776825189590454
c4,19,30,bp,0.5,0.08303365856409073,0.4578636586666107
c4,19,30,bp,0.25,0.15393948554992676,0.6011382937431335
c4,19,30,bp,0.125,0.2228575348854065,0.6936818957328796
c4,19,30,c,0.5,0.05693060904741287,0.40323275327682495
c4,19,30,c,0.25,0.12174108624458313,0.5647648572921753
c4,19,30,c,0.125,0.18088820576667786,0.6534650325775146
c4,19,30,d,0.5,0.0393185093998909,0.31116822361946106
c4,19,30,d,0.25,0.0781899243593216,0.4645014703273773
c4,19,30,d,0.125,0.11406083405017853,0.5455823540687561
c4,19,31,a,0.5,0.006263333838433027,0.05321277678012848
c4,19,31,a,0.25,0.0369991697371006,0.15669012069702148
c4,19,31,a,0.125,0.06617772579193115,0.25206321477890015
c4,19,31,b,0.5,0.08004933595657349,0.25830745697021484
c4,19,31,b,0.25,0.19332098960876465,0.4477482736110687
c4,19,31,b,0.125,0.30866163969039917,0.6618996858596802
c4,19,31,bp,0.5,0.12210169434547424,0.3288936913013458
c4,19,31,bp,0.25,0.23276770114898682,0.5680732131004333
c4,19,31,bp,0.125,0.36388638615608215,0.8022244572639465
c4,19,31,c,0.5,0.07561524212360382,0.24928516149520874
c4,19,31,c,0.25,0.16705268621444702,0.4163353741168976
c4,19,31,c,0.125,0.26352617144584656,0.6105652451515198
c4,19,31,d,0.5,0.05721849203109741,0.1919553577899933
c4,19,31,d,0.25,0.10734887421131134,0.3069988787174225
c4,19,31,d,0.125,0.16322463750839233,0.4040282964706421
c4,20,0,a,0.5,1.3784779540060299e-08,0.00018064126197714359
c4,20,0,a,0.25,5.873687314306153e-08,0.00023107726883608848
c4,20,0,a,0.125,3.2905774105529417e-07,0.0003691370948217809
c4,20,0,b,0.5,0.002758596558123827,0.05898495391011238
c4,20,0,b,0.25,0.016547366976737976,0.14949457347393036
c4,20,0,b,0.125,0.045981064438819885,0.3075908124446869
c4,20,0,bp,0.5,0.003215865697711706,0.0658784732222557
c4,20,0,bp,0.25,0.0181945338845253,0.15490120649337769
c4,20,0,bp,0.125,0.05167313665151596,0.3225296437740326
c4,20,0,c,0.5,0.0010013834107667208,0.03504575788974762
c4,20,0,c,0.25,0.008014977909624577,0.09444534778594971
c4,20,0,c,0.125,0.026557359844446182,0.1763049215078354
c4,20,0,d,0.5,5.441490429802798e-05,0.005840570665895939
c4,20,0,d,0.25,0.001058613765053451,0.027039913460612297
c4,20,0,d,0.125,0.005179238505661488,0.059256765991449356
c4,20,1,a,0.5,7.639314389962237e-07,0.0009985079523175955
c4,20,1,a,0.25,2.1129184460733086e-05,0.0058873798698186874
c4,20,1,a,0.125,0.0002778680354822427,0.02171545848250389
c4,20,1,b,0.5,0.01303807832300663,0.17134957015514374
c4,20,1,b,0.25,0.05847601592540741,0.33451661467552185
c4,20,1,b,0.125,0.13411901891231537,0.5688006281852722
c4,20,1,bp,0.5,0.02018243819475174,0.2038206160068512
c4,20,1,bp,0.25,0.07658383250236511,0.39528992772102356
c4,20,1,bp,0.125,0.16220057010650635,0.6749244332313538
c4,20,1,c,0.5,0.007848972454667091,0.09766604751348495
c4,20,1,c,0.25,0.0358201265335083,0.27645209431648254
c4,20,1,c,0.125,0.08514872193336487,0.4709126949310303
c4,20,1,d,0.5,0.0014992021024227142,0.042124561965465546
c4,20,1,d,0.25,0.009947462007403374,0.13652311265468597
c4,20,1,d,0.125,0.02959725819528103,0.2830159068107605
c4,20,2,a,0.5,5.780015271739103e-05,0.01868363842368126
c4,20,2,a,0.25,0.001136663486249745,0.0719267725944519
c4,20,2,a,0.125,0.0035048495046794415,0.1340670883655548
c4,20,2,b,0.5,0.008721679449081421,0.238791361451149
c4,20,2,b,0.25,0.026803579181432724,0.46018651127815247
c4,20,2,b,0.125,0.04846806451678276,0.6238119602203369
c4,20,2,bp,0.5,0.01461481861770153,0.32293012738227844
c4,20,2,bp,0.25,0.03359616547822952,0.5217912793159485
c4,20,2,bp,0.125,0.05211762338876724,0.6433931589126587
c4,20,2,c,0.5,0.007077572401612997,0.2093987762928009
c4,20,2,c,0.25,0.02046896144747734,0.39668115973472595
c4,20,2,c,0.125,0.03825025632977486,0.5522107481956482
c4,20,2,d,0.5,0.0037998235784471035,0.14552977681159973
c4,20,2,d,0.25,0.009411819279193878,0.26975685358047485
c4,20,2,d,0.125,0.01759462058544159,0.40369853377342224
c4,20,3,a,0.5,0.0008394993492402136,0.0647074356675148
c4,20,3,a,0.25,0.0035770973190665245,0.1349158138036728
c4,20,3,a,0.125,0.007118880283087492,0.19641025364398956
c4,20,3,b,0.5,0.010796885937452316,0.2506788671016693
c4,20,3,b,0.25,0.027816299349069595,0.4718015193939209
c4,20,3,b,0.125,0.05238837003707886,0.615847647190094
c4,20,3,bp,0.5,0.016554664820432663,0.3428788185119629
c4,20,3,bp,0.25,0.03769514709711075,0.5352005362510681
c4,20,3,bp,0.125,0.06525415182113647,0.662464439868927
c4,20,3,c,0.5,0.009401243180036545,0.22875754535198212
c4,20,3,c,0.25,0.02285001240670681,0.42419925332069397
c4,20,3,c,0.125,0.042430147528648376,0.5699429512023926
c4,20,3,d,0.5,0.005939926952123642,0.16349630057811737
c4,20,3,d,0.25,0.012923607602715492,0.2926081717014313
c4,20,3,d,0.125,0.023113546893000603,0.4322652816772461
c4,20,4,a,0.5,0.0008858660003170371,0.06390950828790665
c4,20,4,a,0.25,0.00496409647166729,0.14526022970676422
c4,20,4,a,0.125,0.00981845147907734,0.2050749808549881
c4,20,4,b,0.5,0.016086721792817116,0.3107849657535553
c4,20,4,b,0.25,0.03961927443742752,0.5128281116485596
c4,20,4,b,0.125,0.06954739987850189,0.6807326078414917
c4,20,4,bp,0.5,0.023432713001966476,0.38955774903297424
c4,20,4,bp,0.25,0.050874099135398865,0.5879966616630554
c4,20,4,bp,0.125,0.08375881612300873,0.7268751859664917
c4,20,4,c,0.5,0.013089427724480629,0.2765549421310425
c4,20,4,c,0.25,0.031459957361221313,0.45609480142593384
c4,20,4,c,0.125,0.056004930287599564,0.6031004786491394
c4,20,4,d,0.5,0.008112034760415554,0.1968136727809906
c4,20,4,d,0.25,0.01633448712527752,0.30931970477104187
c4,20,4,d,0.125,0.027194563299417496,0.41552749276161194
c4,20,5,a,0.5,0.001506495289504528,0.08615711331367493
c4,20,5,a,0.25,0.005656145047396421,0.1642370969057083
c4,20,5,a,0.125,0.010548668913543224,0.21767932176589966
c4,20,5,b,0.5,0.017065608873963356,0.2586476802825928
c4,20,5,b,0.25,0.04311927780508995,0.44021549820899963
c4,20,5,b,0.125,0.07670029997825623,0.594846248626709
c4,20,5,bp,0.5,0.026200279593467712,0.3356649875640869
c4,20,5,bp,0.25,0.053352240473032,0.5056073069572449
c4,20,5,bp,0.125,0.09193317592144012,0.6465249061584473
c4,20,5,c,0.5,0.015208134427666664,0.23832042515277863
c4,20,5,c,0.25,0.035844020545482635,0.39781540632247925
c4,20,5,c,0.125,0.06282208859920502,0.5380000472068787
c4,20,5,d,0.5,0.01090901531279087,0.20212246477603912
c4,20,5,d,0.25,0.020673763006925583,0.2957588732242584
c4,20,5,d,0.125,0.03370235860347748,0.38816049695014954
c4,20,6,a,0.5,0.003121312242001295,0.11616085469722748
c4,20,6,a,0.25,0.01033657044172287,0.20244096219539642
c4,20,6,a,0.125,0.018381407484412193,0.2527691721916199
c4,20,6,b,0.5,0.0215471014380455,0.2685339152812958
c4,20,6,b,0.25,0.06272491812705994,0.47066470980644226
c4,20,6,b,0.125,0.12578323483467102,0.6616319417953491
c4,20,6,bp,0.5,0.041347578167915344,0.3824255168437958
c4,20,6,bp,0.25,0.10209164023399353,0.6001671552658081
c4,20,6,bp,0.125,0.20545369386672974,0.7888155579566956
c4,20,6,c,0.5,0.020279083400964737,0.24733467400074005
c4,20,6,c,0.25,0.05491134151816368,0.4398554265499115
c4,20,6,c,0.125,0.10988926887512207,0.6202704906463623
c4,20,6,d,0.5,0.014623671770095825,0.20861686766147614
c4,20,6,d,0.25,0.030227739363908768,0.3140494227409363
c4,20,6,d,0.125,0.05202707648277283,0.429353803396225
c4,20,7,a,0.5,0.0030271487776190042,0.11627928167581558
c4,20,7,a,0.25,0.010879449546337128,0.20361194014549255
c4,20,7,a,0.125,0.019233528524637222,0.2607112228870392
c4,20,7,b,0.5,0.0246279314160347,0.3246186077594757
c4,20,7,b,0.25,0.07522633671760559,0.5491397976875305
c4,20,7,b,0.125,0.1490156352519989,0.7087159752845764
c4,20,7,bp,0.5,0.047836147248744965,0.45302459597587585
c4,20,7,bp,0.25,0.12423064559698105,0.666221559047699
c4,20,7,bp,0.125,0.22797343134880066,0.7897900342941284
c4,20,7,c,0.5,0.022197918966412544,0.3027745485305786
c4,20,7,c,0.25,0.06335896253585815,0.5027773380279541
c4,20,7,c,0.125,0.12291446328163147,0.6597184538841248
c4,20,7,d,0.5,0.016934435814619064,0.2555699944496155
c4,20,7,d,0.25,0.035034000873565674,0.3755473494529724
c4,20,7,d,0.125,0.059286072850227356,0.48145031929016113
c4,20,8,a,0.5,0.003864600555971265,0.13861414790153503
c4,20,8,a,0.25,0.01281097810715437,0.2097695767879486
c4,20,8,a,0.125,0.0228651762008667,0.2546587586402893
c4,20,8,b,0.5,0.02787376567721367,0.3215451240539551
c4,20,8,b,0.25,0.08028391003608704,0.5419909358024597
c4,20,8,b,0.125,0.15112723410129547,0.706794261932373
c4,20,8,bp,0.5,0.049909669905900955,0.41839438676834106
c4,20,8,bp,0.25,0.12067222595214844,0.6314313411712646
c4,20,8,bp,0.125,0.21062324941158295,0.7766885161399841
c4,20,8,c,0.5,0.02481839992105961,0.2861352264881134
c4,20,8,c,0.25,0.06666062772274017,0.48652929067611694
c4,20,8,c,0.125,0.1265365183353424,0.6471768021583557
c4,20,8,d,0.5,0.0185951329767704,0.24430634081363678
c4,20,8,d,0.25,0.03845079988241196,0.3449770212173462
c4,20,8,d,0.125,0.06481114029884338,0.4662790894508362
c4,20,9,a,0.5,0.005322685465216637,0.11925011873245239
c4,20,9,a,0.25,0.01583145745098591,0.1925339251756668
c4,20,9,a,0.125,0.027367573231458664,0.25291141867637634
c4,20,9,b,0.5,0.04243607819080353,0.4474274814128876
c4,20,9,b,0.25,0.1093248575925827,0.6327738165855408
c4,20,9,b,0.125,0.1866096556186676,0.7432311177253723
c4,20,9,bp,0.5,0.0689595490694046,0.5438987016677856
c4,20,9,bp,0.25,0.14499503374099731,0.6800693869590759
c4,20,9,bp,0.125,0.23595136404037476,0.7942814230918884
c4,20,9,c,0.5,0.037920981645584106,0.38578319549560547
c4,20,9,c,0.25,0.09010999649763107,0.5583745241165161
c4,20,9,c,0.125,0.15569961071014404,0.6615782976150513
c4,20,9,d,0.5,0.02662600390613079,0.26955631375312805
c4,20,9,d,0.25,0.05144789069890976,0.38077759742736816
c4,20,9,d,0.125,0.08125492930412292,0.4811851978302002
c4,20,10,a,0.5,0.004678130149841309,0.10351695120334625
c4,20,10,a,0.25,0.016155224293470383,0.18388749659061432
c4,20,10,a,0.125,0.02942224219441414,0.24519650638103485
c4,20,10,b,0.5,0.05329319089651108,0.43084317445755005
c4,20,10,b,0.25,0.13762907683849335,0.6071279048919678
c4,20,10,b,0.125,0.23487433791160583,0.7362658977508545
c4,20,10,bp,0.5,0.08594959229230881,0.5041609406471252
c4,20,10,bp,0.25,0.18583069741725922,0.6959950923919678
c4,20,10,bp,0.125,0.31783103942871094,0.8310908079147339
c4,20,10,c,0.5,0.0444110706448555,0.3609135150909424
c4,20,10,c,0.25,0.11151179671287537,0.5359761714935303
c4,20,10,c,0.125,0.1915898621082306,0.6702244877815247
c4,20,10,d,0.5,0.02891835942864418,0.256366103887558
c4,20,10,d,0.25,0.06229066848754883,0.4471150040626526
c4,20,10,d,0.125,0.09972076863050461,0.5613029599189758
c4,20,11,a,0.5,0.004790824837982655,0.13513997197151184
c4,20,11,a,0.25,0.017870794981718063,0.23845423758029938
c4,20,11,a,0.125,0.03362749144434929,0.30036166310310364
c4,20,11,b,0.5,0.031229505315423012,0.31068626046180725
c4,20,11,b,0.25,0.1035127192735672,0.5513304471969604
c4,20,11,b,0.125,0.21533802151679993,0.7132155895233154
c4,20,11,bp,0.5,0.08192826807498932,0.49609705805778503
c4,20,11,bp,0.25,0.21008998155593872,0.6947583556175232
c4,20,11,bp,0.125,0.35457462072372437,0.7942065000534058
c4,20,11,c,0.5,0.028942247852683067,0.32397130131721497
c4,20,11,c,0.25,0.08862532675266266,0.5169530510902405
c4,20,11,c,0.125,0.17739436030387878,0.663052499294281
c4,20,11,d,0.5,0.026892557740211487,0.2881423830986023
c4,20,11,d,0.25,0.052207205444574356,0.39131343364715576
c4,20,11,d,0.125,0.08328047394752502,0.4750607907772064
c4,20,12,a,0.5,0.005841447506099939,0.1271836757659912
c4,20,12,a,0.25,0.016504952684044838,0.20077861845493317
c4,20,12,a,0.125,0.029030675068497658,0.25651034712791443
c4,20,12,b,0.5,0.042581286281347275,0.3664448857307434
c4,20,12,b,0.25,0.11715283244848251,0.5783433318138123
c4,20,12,b,0.125,0.20750409364700317,0.7599110007286072
c4,20,12,bp,0.5,0.08391344547271729,0.5071686506271362
c4,20,12,bp,0.25,0.18642278015613556,0.7446118593215942
c4,20,12,bp,0.125,0.3050912022590637,0.868873119354248
c4,20,12,c,0.5,0.03954652324318886,0.3276531994342804
c4,20,12,c,0.25,0.1002969965338707,0.5372481346130371
c4,20,12,c,0.125,0.17748597264289856,0.6972572803497314
c4,20,12,d,0.5,0.027626700699329376,0.25321656465530396
c4,20,12,d,0.25,0.054054949432611465,0.36996737122535706
c4,20,12,d,0.125,0.08530668914318085,0.4842129349708557
c4,20,13,a,0.5,0.005074916407465935,0.10581591725349426
c4,20,13,a,0.25,0.01479065977036953,0.16895319521427155
c4,20,13,a,0.125,0.027379512786865234,0.22387714684009552
c4,20,13,b,0.5,0.04457808658480644,0.34807470440864563
c4,20,13,b,0.25,0.10997548699378967,0.5031172037124634
c4,20,13,b,0.125,0.19099703431129456,0.639151394367218
c4,20,13,bp,0.5,0.07540736347436905,0.4208526313304901
c4,20,13,bp,0.25,0.16355814039707184,0.5972803235054016
c4,20,13,bp,0.125,0.2803255617618561,0.7295132875442505
c4,20,13,c,0.5,0.039782457053661346,0.3147190511226654
c4,20,13,c,0.25,0.09808636456727982,0.4626066982746124
c4,20,13,c,0.125,0.16933470964431763,0.5965540409088135
c4,20,13,d,0.5,0.027163933962583542,0.23431025445461273
c4,20,13,d,0.25,0.053742509335279465,0.3362783193588257
c4,20,13,d,0.125,0.08496495336294174,0.4273816645145416
c4,20,14,a,0.5,0.005719510838389397,0.11876874417066574
c4,20,14,a,0.25,0.017692038789391518,0.19947315752506256
c4,20,14,a,0.125,0.03204440698027611,0.26571401953697205
c4,20,14,b,0.5,0.050198305398225784,0.3692850172519684
c4,20,14,b,0.25,0.1390686333179474,0.5379975438117981
c4,20,14,b,0.125,0.2565132975578308,0.6809241771697998
c4,20,14,bp,0.5,0.10882459580898285,0.48993438482284546
c4,20,14,bp,0.25,0.26685208082199097,0.6935504078865051
c4,20,14,bp,0.125,0.45585235953330994,0.8396101593971252
c4,20,14,c,0.5,0.044227954000234604,0.3326701521873474
c4,20,14,c,0.25,0.11723384261131287,0.48924511671066284
c4,20,14,c,0.125,0.22056767344474792,0.6386396884918213
c4,20,14,d,0.5,0.03163115680217743,0.2554951608181
c4,20,14,d,0.25,0.0627194344997406,0.36875206232070923
c4,20,14,d,0.125,0.09690219908952713,0.4521760940551758
c4,20,15,a,0.5,0.008018327876925468,0.14068293571472168
c4,20,15,a,0.25,0.022767305374145508,0.23522049188613892
c4,20,15,a,0.125,0.03776026517152786,0.29740187525749207
c4,20,15,b,0.5,0.05224667489528656,0.3694399297237396
c4,20,15,b,0.25,0.13389988243579865,0.5740551948547363
c4,20,15,b,0.125,0.2277868390083313,0.6995030641555786
c4,20,15,bp,0.5,0.08676130324602127,0.4808505177497864
c4,20,15,bp,0.25,0.19137483835220337,0.6574161648750305
c4,20,15,bp,0.125,0.31170713901519775,0.7735344171524048
c4,20,15,c,0.5,0.04876302182674408,0.3442053496837616
c4,20,15,c,0.25,0.11660116165876389,0.5343037247657776
c4,20,15,c,0.125,0.20241202414035797,0.6641260981559753
c4,20,15,d,0.5,0.03643054515123367,0.29060015082359314
c4,20,15,d,0.25,0.06845109164714813,0.4140791594982147
c4,20,15,d,0.125,0.10802901536226273,0.512137770652771
c4,20,16,a,0.5,0.005755710881203413,0.10170511156320572
c4,20,16,a,0.25,0.016858799383044243,0.1717044860124588
c4,20,16,a,0.125,0.030367672443389893,0.23200291395187378
c4,20,16,b,0.5,0.047770652920007706,0.29396235942840576
c4,20,16,b,0.25,0.13035716116428375,0.4809340536594391
c4,20,16,b,0.125,0.23319917917251587,0.623306930065155
c4,20,16,bp,0.5,0.08175818622112274,0.3781508207321167
c4,20,16,bp,0.25,0.1919165849685669,0.5819529891014099
c4,20,16,bp,0.125,0.32273808121681213,0.7297104001045227
c4,20,16,c,0.5,0.04139060899615288,0.27412793040275574
c4,20,16,c,0.25,0.1107589602470398,0.44364267587661743
c4,20,16,c,0.125,0.1970856785774231,0.5747684240341187
c4,20,16,d,0.5,0.029076779261231422,0.22086596488952637
c4,20,16,d,0.25,0.05995786190032959,0.33293524384498596
c4,20,16,d,0.125,0.09856635332107544,0.4257659316062927
c4,20,17,a,0.5,0.0060754334554076195,0.1236271783709526
c4,20,17,a,0.25,0.0156421922147274,0.19718241691589355
c4,20,17,a,0.125,0.02852953039109707,0.28149718046188354
c4,20,17,b,0.5,0.04641054570674896,0.3926014304161072
c4,20,17,b,0.25,0.1341938078403473,0.6123073697090149
c4,20,17,b,0.125,0.22261840105056763,0.7472421526908875
c4,20,17,bp,0.5,0.07998071610927582,0.480120986700058
c4,20,17,bp,0.25,0.18480715155601501,0.7047379016876221
c4,20,17,bp,0.125,0.2980281710624695,0.8314111828804016
c4,20,17,c,0.5,0.046348683536052704,0.35398176312446594
c4,20,17,c,0.25,0.12442909181118011,0.5595369935035706
c4,20,17,c,0.125,0.20760709047317505,0.6989167928695679
c4,20,17,d,0.5,0.027977779507637024,0.26838991045951843
c4,20,17,d,0.25,0.060970909893512726,0.4453193247318268
c4,20,17,d,0.125,0.09963314235210419,0.5511645674705505
c4,20,18,a,0.5,0.007364293094724417,0.15456649661064148
c4,20,18,a,0.25,0.017112024128437042,0.23446665704250336
c4,20,18,a,0.125,0.027911443263292313,0.30782023072242737
c4,20,18,b,0.5,0.03631005436182022,0.3643956482410431
c4,20,18,b,0.25,0.09070464968681335,0.5867515802383423
c4,20,18,b,0.125,0.15238191187381744,0.7383639216423035
c4,20,18,bp,0.5,0.05441036447882652,0.47222423553466797
c4,20,18,bp,0.25,0.12263908982276917,0.6838727593421936
c4,20,18,bp,0.125,0.2012503743171692,0.8173617720603943
c4,20,18,c,0.5,0.03316556662321091,0.3357475996017456
c4,20,18,c,0.25,0.08131386339664459,0.54975426197052
c4,20,18,c,0.125,0.13588905334472656,0.6759192943572998
c4,20,18,d,0.5,0.02691623754799366,0.2922076880931854
c4,20,18,d,0.25,0.05033714324235916,0.4243825674057007
c4,20,18,d,0.125,0.07700777798891068,0.5211503505706787
c4,20,19,a,0.5,0.0061021288856863976,0.1443028599023819
c4,20,19,a,0.25,0.01461338996887207,0.2193043977022171
c4,20,19,a,0.125,0.02625904232263565,0.3136017918586731
c4,20,19,b,0.5,0.03309858217835426,0.36168694496154785
c4,20,19,b,0.25,0.09743107855319977,0.5971857905387878
c4,20,19,b,0.125,0.16843579709529877,0.7441508173942566
c4,20,19,bp,0.5,0.06083992123603821,0.48314368724823
c4,20,19,bp,0.25,0.141572505235672,0.7011488080024719
c4,20,19,bp,0.125,0.21921108663082123,0.8166893124580383
c4,20,19,c,0.5,0.031532157212495804,0.33812546730041504
c4,20,19,c,0.25,0.08530135452747345,0.5591585040092468
c4,20,19,c,0.125,0.15198329091072083,0.699555516242981
c4,20,19,d,0.5,0.0228782556951046,0.2782917320728302
c4,20,19,d,0.25,0.049013830721378326,0.4414930045604706
c4,20,19,d,0.125,0.08074818551540375,0.555382251739502
c4,20,20,a,0.5,0.00620912155136466,0.11409123986959457
c4,20,20,a,0.25,0.01516292616724968,0.1762753576040268
c4,20,20,a,0.125,0.02757815644145012,0.2537452280521393
c4,20,20,b,0.5,0.03700525313615799,0.3080976903438568
c4,20,20,b,0.25,0.10721749067306519,0.49783527851104736
c4,20,20,b,0.125,0.17636696994304657,0.638579249382019
c4,20,20,bp,0.5,0.06565403193235397,0.41002604365348816
c4,20,20,bp,0.25,0.1439778059720993,0.5996694564819336
c4,20,20,bp,0.125,0.23085647821426392,0.7256008386611938
c4,20,20,c,0.5,0.03446334972977638,0.3098314106464386
c4,20,20,c,0.25,0.0955415815114975,0.48001331090927124
c4,20,20,c,0.125,0.1600053608417511,0.6274303197860718
c4,20,20,d,0.5,0.025343667715787888,0.23302726447582245
c4,20,20,d,0.25,0.05224354565143585,0.3593113422393799
c4,20,20,d,0.125,0.08477623760700226,0.45102137327194214
c4,20,21,a,0.5,0.005193745251744986,0.12630224227905273
c4,20,21,a,0.25,0.014121580868959427,0.22474093735218048
c4,20,21,a,0.125,0.02969353273510933,0.3572612404823303
c4,20,21,b,0.5,0.02846583165228367,0.3588549494743347
c4,20,21,b,0.25,0.09386896342039108,0.6067965626716614
c4,20,21,b,0.125,0.1563182771205902,0.7246617078781128
c4,20,21,bp,0.5,0.0579070970416069,0.4865221381187439
c4,20,21,bp,0.25,0.13617351651191711,0.70333331823349
c4,20,21,bp,0.125,0.2126944214105606,0.8207389712333679
c4,20,21,c,0.5,0.02948322705924511,0.33463072776794434
c4,20,21,c,0.25,0.0906977728009224,0.5931316018104553
c4,20,21,c,0.125,0.14613178372383118,0.7069540023803711
c4,20,21,d,0.5,0.021935351192951202,0.2569493055343628
c4,20,21,d,0.25,0.05056607723236084,0.46400728821754456
c4,20,21,d,0.125,0.08269084244966507,0.574360191822052
c4,20,22,a,0.5,0.007653437554836273,0.15134815871715546
